case,sweep,T,E,E_per_spin,M,m,abs_m,m2,acceptance
L30_T2,704,2.0,-1648.0,-1.8311111111111111,854,0.9488888888888889,0.9488888888888889,0.9003901234567901,0.05555555555555555
L30_T2,705,2.0,-1544.0,-1.7155555555555555,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.06888888888888889
L30_T2,706,2.0,-1588.0,-1.7644444444444445,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.08
L30_T2,707,2.0,-1608.0,-1.7866666666666666,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.07222222222222222
L30_T2,708,2.0,-1640.0,-1.8222222222222222,846,0.94,0.94,0.8835999999999999,0.06111111111111111
L30_T2,709,2.0,-1560.0,-1.7333333333333334,828,0.92,0.92,0.8464,0.06333333333333334
L30_T2,710,2.0,-1572.0,-1.7466666666666666,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07666666666666666
L30_T2,711,2.0,-1624.0,-1.8044444444444445,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.06777777777777778
L30_T2,712,2.0,-1560.0,-1.7333333333333334,810,0.9,0.9,0.81,0.07222222222222222
L30_T2,713,2.0,-1532.0,-1.7022222222222223,792,0.88,0.88,0.7744,0.07888888888888888
L30_T2,714,2.0,-1548.0,-1.72,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.08777777777777777
L30_T2,715,2.0,-1524.0,-1.6933333333333334,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.08888888888888889
L30_T2,716,2.0,-1576.0,-1.751111111111111,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.08222222222222222
L30_T2,717,2.0,-1640.0,-1.8222222222222222,850,0.9444444444444444,0.9444444444444444,0.8919753086419753,0.06444444444444444
L30_T2,718,2.0,-1608.0,-1.7866666666666666,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.057777777777777775
L30_T2,719,2.0,-1608.0,-1.7866666666666666,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.06666666666666667
L30_T2,720,2.0,-1560.0,-1.7333333333333334,828,0.92,0.92,0.8464,0.07222222222222222
L30_T2,721,2.0,-1604.0,-1.7822222222222222,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.07555555555555556
L30_T2,722,2.0,-1564.0,-1.7377777777777779,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.06444444444444444
L30_T2,723,2.0,-1620.0,-1.8,852,0.9466666666666667,0.9466666666666667,0.8961777777777777,0.06666666666666667
L30_T2,724,2.0,-1548.0,-1.72,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.07222222222222222
L30_T2,725,2.0,-1564.0,-1.7377777777777779,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.08666666666666667
L30_T2,726,2.0,-1640.0,-1.8222222222222222,848,0.9422222222222222,0.9422222222222222,0.8877827160493826,0.07222222222222222
L30_T2,727,2.0,-1620.0,-1.8,850,0.9444444444444444,0.9444444444444444,0.8919753086419753,0.05444444444444444
L30_T2,728,2.0,-1552.0,-1.7244444444444444,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.07333333333333333
L30_T2,729,2.0,-1572.0,-1.7466666666666666,828,0.92,0.92,0.8464,0.08555555555555555
L30_T2,730,2.0,-1520.0,-1.6888888888888889,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.08888888888888889
L30_T2,731,2.0,-1544.0,-1.7155555555555555,804,0.8933333333333333,0.8933333333333333,0.7980444444444444,0.09111111111111111
L30_T2,732,2.0,-1556.0,-1.728888888888889,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.08555555555555555
L30_T2,733,2.0,-1572.0,-1.7466666666666666,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.08777777777777777
L30_T2,734,2.0,-1544.0,-1.7155555555555555,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.08444444444444445
L30_T2,735,2.0,-1568.0,-1.7422222222222221,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.08666666666666667
L30_T2,736,2.0,-1572.0,-1.7466666666666666,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.07222222222222222
L30_T2,737,2.0,-1564.0,-1.7377777777777779,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.07666666666666666
L30_T2,738,2.0,-1576.0,-1.751111111111111,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.07666666666666666
L30_T2,739,2.0,-1500.0,-1.6666666666666667,790,0.8777777777777778,0.8777777777777778,0.7704938271604939,0.09555555555555556
L30_T2,740,2.0,-1500.0,-1.6666666666666667,800,0.8888888888888888,0.8888888888888888,0.7901234567901234,0.10333333333333333
L30_T2,741,2.0,-1624.0,-1.8044444444444445,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.08777777777777777
L30_T2,742,2.0,-1544.0,-1.7155555555555555,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.07888888888888888
L30_T2,743,2.0,-1532.0,-1.7022222222222223,806,0.8955555555555555,0.8955555555555555,0.8020197530864197,0.09666666666666666
L30_T2,744,2.0,-1524.0,-1.6933333333333334,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.09444444444444444
L30_T2,745,2.0,-1524.0,-1.6933333333333334,798,0.8866666666666667,0.8866666666666667,0.7861777777777779,0.09444444444444444
L30_T2,746,2.0,-1552.0,-1.7244444444444444,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.08888888888888889
L30_T2,747,2.0,-1588.0,-1.7644444444444445,844,0.9377777777777778,0.9377777777777778,0.8794271604938272,0.07222222222222222
L30_T2,748,2.0,-1600.0,-1.7777777777777777,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.06888888888888889
L30_T2,749,2.0,-1532.0,-1.7022222222222223,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.07777777777777778
L30_T2,750,2.0,-1572.0,-1.7466666666666666,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.0811111111111111
L30_T2,751,2.0,-1548.0,-1.72,810,0.9,0.9,0.81,0.09333333333333334
L30_T2,752,2.0,-1540.0,-1.711111111111111,796,0.8844444444444445,0.8844444444444445,0.782241975308642,0.10333333333333333
L30_T2,753,2.0,-1560.0,-1.7333333333333334,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.09111111111111111
L30_T2,754,2.0,-1536.0,-1.7066666666666668,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.08222222222222222
L30_T2,755,2.0,-1528.0,-1.6977777777777778,806,0.8955555555555555,0.8955555555555555,0.8020197530864197,0.08555555555555555
L30_T2,756,2.0,-1528.0,-1.6977777777777778,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.09
L30_T2,757,2.0,-1564.0,-1.7377777777777779,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.08666666666666667
L30_T2,758,2.0,-1640.0,-1.8222222222222222,846,0.94,0.94,0.8835999999999999,0.07222222222222222
L30_T2,759,2.0,-1620.0,-1.8,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.06
L30_T2,760,2.0,-1624.0,-1.8044444444444445,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.058888888888888886
L30_T2,761,2.0,-1584.0,-1.76,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.06111111111111111
L30_T2,762,2.0,-1500.0,-1.6666666666666667,792,0.88,0.88,0.7744,0.09
L30_T2,763,2.0,-1500.0,-1.6666666666666667,782,0.8688888888888889,0.8688888888888889,0.754967901234568,0.11222222222222222
L30_T2,764,2.0,-1484.0,-1.6488888888888888,778,0.8644444444444445,0.8644444444444445,0.7472641975308643,0.10888888888888888
L30_T2,765,2.0,-1432.0,-1.5911111111111111,750,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.12
L30_T2,766,2.0,-1480.0,-1.6444444444444444,776,0.8622222222222222,0.8622222222222222,0.7434271604938272,0.11888888888888889
L30_T2,767,2.0,-1460.0,-1.6222222222222222,796,0.8844444444444445,0.8844444444444445,0.782241975308642,0.11555555555555555
L30_T2,768,2.0,-1588.0,-1.7644444444444445,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.09555555555555556
L30_T2,769,2.0,-1604.0,-1.7822222222222222,844,0.9377777777777778,0.9377777777777778,0.8794271604938272,0.06444444444444444
L30_T2,770,2.0,-1588.0,-1.7644444444444445,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.06777777777777778
L30_T2,771,2.0,-1492.0,-1.6577777777777778,768,0.8533333333333334,0.8533333333333334,0.7281777777777779,0.09222222222222222
L30_T2,772,2.0,-1488.0,-1.6533333333333333,776,0.8622222222222222,0.8622222222222222,0.7434271604938272,0.10666666666666667
L30_T2,773,2.0,-1488.0,-1.6533333333333333,788,0.8755555555555555,0.8755555555555555,0.7665975308641975,0.1111111111111111
L30_T2,774,2.0,-1480.0,-1.6444444444444444,792,0.88,0.88,0.7744,0.11333333333333333
L30_T2,775,2.0,-1592.0,-1.768888888888889,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.09
L30_T2,776,2.0,-1596.0,-1.7733333333333334,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.06666666666666667
L30_T2,777,2.0,-1596.0,-1.7733333333333334,844,0.9377777777777778,0.9377777777777778,0.8794271604938272,0.06333333333333334
L30_T2,778,2.0,-1532.0,-1.7022222222222223,810,0.9,0.9,0.81,0.07888888888888888
L30_T2,779,2.0,-1472.0,-1.6355555555555557,784,0.8711111111111111,0.8711111111111111,0.7588345679012345,0.10777777777777778
L30_T2,780,2.0,-1536.0,-1.7066666666666668,804,0.8933333333333333,0.8933333333333333,0.7980444444444444,0.09777777777777778
L30_T2,781,2.0,-1452.0,-1.6133333333333333,780,0.8666666666666667,0.8666666666666667,0.7511111111111112,0.10888888888888888
L30_T2,782,2.0,-1540.0,-1.711111111111111,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.10777777777777778
L30_T2,783,2.0,-1660.0,-1.8444444444444446,860,0.9555555555555556,0.9555555555555556,0.9130864197530865,0.06777777777777778
